Index,x_m,y_m,t_sec
6994,8.11901805449e-05,-0.000152772335774,0.0200057
6995,8.65684503589e-05,-0.000149821685209,0.02000856
6996,9.18400737661e-05,-0.000146684236158,0.02001142
6997,9.69986393687e-05,-0.00014336382722,0.02001428
6998,0.000102031828799,-0.000139856389177,0.02001714
6999,0.000106933266339,-0.00013616698472,0.02002
7000,0.000111701893967,-0.000132307721284,0.02002286
7001,0.000116332302525,-0.000128283845583,0.02002572
7002,0.000120818882066,-0.000124100278722,0.02002858
7003,0.000125156196533,-0.000119762131271,0.02003144
7004,0.00012933898811,-0.000115274699509,0.0200343
7005,0.000133362188687,-0.000110643453222,0.02003716
7006,0.000137217464012,-0.000105871418615,0.02004002
7007,0.00014089507326,-0.000100961180559,0.02004288
7008,0.000144393861595,-9.59219872792e-05,0.02004574
7009,0.000147714080297,-9.07635777664e-05,0.0200486
7010,0.000150851729443,-8.54922353938e-05,0.02005146
7011,0.000153803031673,-8.0114370742e-05,0.02005432
7012,0.000156564433212,-7.46365188246e-05,0.02005718
7013,0.000159132606558,-6.90653338081e-05,0.02006004
7014,0.000161504455429,-6.34075798368e-05,0.0200629
7015,0.000163668240201,-5.76670912446e-05,0.02006576
7016,0.00016562083029,-5.18513243849e-05,0.02006862
7017,0.000167367678512,-4.59706349887e-05,0.02007148
7018,0.000168907897398,-4.00326052908e-05,0.02007434
7019,0.000170239655791,-3.40444336439e-05,0.0200772
7020,0.000171361370984,-2.80133785945e-05,0.02008006
7021,0.000172271711519,-2.1946744406e-05,0.02008292
7022,0.000172969598743,-1.5851869697e-05,0.02008578
7023,0.000173450605902,-9.73596461645e-06,0.02008864
7024,0.000173707374085,-3.60657700635e-06,0.0200915
7025,0.00017374362176,2.52807324426e-06,0.02009436
7026,0.000173565683917,8.66008416058e-06,0.02009722
7027,0.000173173812793,1.47820507453e-05,0.02010008
7028,0.000172568514328,2.08865857756e-05,0.02010294
7029,0.000171750547607,2.69663218986e-05,0.0201058
7030,0.000170720923887,3.30139237735e-05,0.02010866
7031,0.000169480906063,3.90220935839e-05,0.02011152
7032,0.000168023682529,4.49812695463e-05,0.02011438
7033,0.000166350092136,5.08833754951e-05,0.02011724
7034,0.000164469925749,5.67228276675e-05,0.0201201
7035,0.000162387336721,6.24930516149e-05,0.02012296
7036,0.000160104867683,6.81871052885e-05,0.02012582
7037,0.000157625298335,7.37981372541e-05,0.02012868
7038,0.000154951639766,7.93193997679e-05,0.02013154
7039,0.000152087129868,8.47442578393e-05,0.0201344
7040,0.000149032787257,9.0064675058e-05,0.02013726
7041,0.000145786097498,9.52699020541e-05,0.02014012
7042,0.000142354275186,0.000100354987981,0.02014298
7043,0.000138747524447,0.000105317324985,0.02014584
7044,0.000134970211853,0.000110150968885,0.0201487
7045,0.000131026901646,0.000114850132763,0.02015156
7046,0.000126922353832,0.000119409188686,0.02015442
7047,0.000122661517612,0.00012382267569,0.02015728
7048,0.000118249525441,0.000128085306368,0.02016014
7049,0.00011368659728,0.000132185929771,0.020163
7050,0.000108977419774,0.000136117774449,0.02016586
7051,0.000104132832341,0.000139881339504,0.02016872
7052,9.91603638117e-05,0.000143474025203,0.02017158
7053,9.40659984648e-05,0.000146891550863,0.02017444
7054,8.8855863103e-05,0.000150129843426,0.0201773
7055,8.35362202584e-05,0.000153185042028,0.02018016
7056,7.81134557526e-05,0.000156053505183,0.02018302
7057,7.25932002467e-05,0.000158729846012,0.02018588
7058,6.69790595803e-05,0.000161203073738,0.02018874
7059,6.12795247838e-05,0.00016347266689,0.0201916
7060,5.55047269511e-05,0.000165542786691,0.02019446
7061,4.96615925222e-05,0.00016741098984,0.02019732
7062,4.37571224565e-05,0.000169075072767,0.02020018
7063,3.77983839423e-05,0.000170533073732,0.02020304
7064,3.17925069206e-05,0.000171783273388,0.0202059
7065,2.57466752806e-05,0.000172824196951,0.02020876
7066,1.96673828635e-05,0.000173647487934,0.02021162
7067,1.35621780606e-05,0.000174249398961,0.02021448
7068,7.43965350232e-06,0.00017463588241,0.02021734
7069,1.3075415655e-06,0.000174809647109,0.0202202
7070,-4.82683806061e-06,0.000174770520731,0.02022306
7071,-1.09561643715e-05,0.000174518580724,0.02022592
7072,-1.7073125216e-05,0.000174054154228,0.02022878
7073,-2.31704235516e-05,0.000173377817865,0.02023164
7074,-2.92405312167e-05,0.000172488988425,0.0202345
7075,-3.52742058705e-05,0.00017137982508,0.02023736
7076,-4.12640697057e-05,0.000170054117678,0.02024022
7077,-4.72042095696e-05,0.000168521600118,0.02024308
7078,-5.30875590733e-05,0.000166784133767,0.02024594
7079,-5.8907120654e-05,0.00016484381949,0.0202488
7080,-6.46559720029e-05,0.00016270299583,0.02025166
7081,-7.03272789512e-05,0.000160364234294,0.02025452
7082,-7.59143039313e-05,0.000157830335688,0.02025738
7083,-8.14073597969e-05,0.000155098662417,0.02026024
7084,-8.67977755623e-05,0.00015216962477,0.0202631
7085,-9.20815487238e-05,0.000149052460059,0.02026596
7086,-9.72541045775e-05,0.000145754292988,0.02026882
7087,-0.000102309313292,0.000142279073988,0.02027168
7088,-0.000107241188491,0.000138630956213,0.02027454
7089,-0.000112043891329,0.000134814292153,0.0202774
7090,-0.000116711733847,0.000130833630765,0.02028026
7091,-0.000121238687261,0.000126693201127,0.02028312
7092,-0.000125612196804,0.000122391104076,0.02028598
7093,-0.000129827915586,0.000117934201207,0.02028884
7094,-0.000133886844544,0.000113334292476,0.0202917
7095,-0.000137784200805,0.000108596854781,0.02029456
7096,-0.000141515391928,0.00010372752264,0.02029742
7097,-0.000145076019194,9.87320838758e-05,0.02030028
7098,-0.00014846188433,9.36164709854e-05,0.02030314
7099,-0.000151668994209,8.83867542325e-05,0.020306
7100,-0.000154688508342,8.30464911245e-05,0.02030886
7101,-0.000157512802411,7.76004651368e-05,0.02031172
7102,-0.000160143259295,7.20582771364e-05,0.02031458
7103,-0.000162580637954,6.64286612181e-05,0.02031744
7104,-0.00016482208773,6.07182897585e-05,0.0203203
7105,-0.000166864986996,5.49339262804e-05,0.02032316
7106,-0.000168706946001,4.90824176379e-05,0.02032602
7107,-0.000170345808861,4.31706886634e-05,0.02032888
7108,-0.000171779656866,3.72057310235e-05,0.02033174
7109,-0.000172996278394,3.11927879447e-05,0.0203346
7110,-0.000173995382457,2.51398315182e-05,0.02033746
7111,-0.000174785000722,1.90561809743e-05,0.02034032
7112,-0.000175364238128,1.2949020892e-05,0.02034318
7113,-0.000175732444108,6.82556009786e-06,0.02034604
7114,-0.000175889213201,6.9302511776e-07,0.0203489
7115,-0.000175834385514,-5.44134910947e-06,0.02035176
7116,-0.000175568046617,-1.15703318968e-05,0.02035462
7117,-0.000175085576511,-1.76861486989e-05,0.02035748
7118,-0.000174382542501,-2.37805423358e-05,0.02036034
7119,-0.000173464902473,-2.98462961921e-05,0.0203632
7120,-0.000172338779178,-3.58766751721e-05,0.02036606
7121,-0.000171005533064,-4.18645855259e-05,0.02036892
7122,-0.000169466764431,-4.78029835982e-05,0.02037178
7123,-0.000167724310443,-5.36848877036e-05,0.02037464
7124,-0.00016578024227,-5.95033873894e-05,0.0203775
7125,-0.000163636863693,-6.52516468635e-05,0.02038036
7126,-0.000161287635867,-7.09188252487e-05,0.02038322
7127,-0.000158736020749,-7.64978719395e-05,0.02038608
7128,-0.000155993356318,-8.1985343322e-05,0.02038894
7129,-0.000153063477634,-8.7375047842e-05,0.0203918
7130,-0.000149949856208,-9.26606692013e-05,0.02039466
7131,-0.000146656172716,-9.78360167823e-05,0.02039752
7132,-0.000143186313355,-0.000102895030977,0.02040038
7133,-0.000139544367026,-0.00010783178707,0.02040324
7134,-0.000135731371818,-0.000112637746785,0.0204061
7135,-0.000131747625597,-0.000117303121802,0.02040896
7136,-0.00012760165478,-0.000121824916043,0.02041182
7137,-0.000123302756641,-0.00012620136414,0.02041468
7138,-0.000118855996315,-0.000130427360112,0.02041754
7139,-0.000114266604278,-0.000134497976369,0.0204204
7140,-0.000109539972346,-0.000138408466915,0.02042326
7141,-0.00010468164998,-0.000142154270252,0.02042612
7142,-9.96973363663e-05,-0.000145731016044,0.02042898
7143,-9.45880080655e-05,-0.000149126699762,0.02043184
7144,-8.93600018635e-05,-0.000152336754943,0.0204347
7145,-8.40243250627e-05,-0.000155364183339,0.02043756
7146,-7.85879308042e-05,-0.00015820651698,0.02044042
7147,-7.30571893529e-05,-0.00016086046295,0.02044328
7148,-6.74385753823e-05,-0.000163322946824,0.02044614
7149,-6.17386640331e-05,-0.000165591114219,0.020449
7150,-5.59641216607e-05,-0.000167662334922,0.02045186
7151,-5.01207318171e-05,-0.000169530798286,0.02045472
7152,-4.42139275537e-05,-0.000171187807537,0.02045758
7153,-3.82522767315e-05,-0.000172635101239,0.02046044
7154,-3.22446369702e-05,-0.000173876981374,0.0204633
7155,-2.61980243883e-05,-0.000174912033783,0.02046616
7156,-2.011949415e-05,-0.000175739082586,0.02046902
7157,-1.4016136325e-05,-0.00017635719052,0.02047188
7158,-7.8950678655e-06,-0.000176765659974,0.02047474
7159,-1.76342343047e-06,-0.000176964033866,0.0204776
7160,4.37136264158e-06,-0.000176943610566,0.02048046
7161,1.05015145728e-05,-0.000176703330091,0.02048332
7162,1.66195710129e-05,-0.000176251250015,0.02048618
7163,2.27184160483e-05,-0.000175589805608,0.02048904
7164,2.87909564607e-05,-0.00017471979978,0.0204919
7165,3.48301334781e-05,-0.000173642273481,0.02049476
7166,4.08289270288e-05,-0.000172358504775,0.02049762
7167,4.67803655726e-05,-0.000170870007155,0.02050048
7168,5.26766630175e-05,-0.00016917583815,0.02050334
7169,5.8508282938e-05,-0.000167271034429,0.0205062
7170,6.42689321791e-05,-0.000165161270485,0.02050906
7171,6.99538408511e-05,-0.000162855617769,0.02051192
7172,7.55564182119e-05,-0.000160356787575,0.02051478
7173,8.10701734013e-05,-0.000157667709333,0.02051764
7174,8.64887205538e-05,-0.00015479152789,0.0205205
7175,9.18057830211e-05,-0.000151731601147,0.02052336
7176,9.70152019949e-05,-0.000148491495527,0.02052622
7177,0.000102106412821,-0.000145068675314,0.02052908
7178,0.000107071947374,-0.000141465905013,0.02053194
7179,0.00011190977708,-0.000137693555939,0.0205348
7180,0.000116615707516,-0.00013375809532,0.02053766
7181,0.000121184306633,-0.000129664109424,0.02054052
7182,0.000125610302463,-0.000125416362077,0.02054338
7183,0.000129888588996,-0.00012101978887,0.02054624
7184,0.000134014229418,-0.000116479493631,0.0205491
7185,0.000137980802688,-0.000111799429927,0.02055196
7186,0.000141777050316,-0.000106980237036,0.02055482
7187,0.00014540047554,-0.00010202976221,0.02055768
7188,0.000148852625202,-9.69585610969e-05,0.02056054
7189,0.000152129537568,-9.17725161457e-05,0.0205634
7190,0.000155227451136,-8.64776390277e-05,0.02056626
7191,0.000158142809157,-8.10800632405e-05,0.02056912
7192,0.000160872264948,-7.55860343435e-05,0.02057198
7193,0.000163412684523,-7.00019043222e-05,0.02057484
7194,0.000165754557818,-6.43316431683e-05,0.0205777
7195,0.000167892487655,-5.85813622021e-05,0.02058056
7196,0.000169830025185,-5.27605921374e-05,0.02058342
7197,0.000171567841081,-4.68772434945e-05,0.02058628
7198,0.000173103963026,-4.09381110334e-05,0.02058914
7199,0.000174436648211,-3.49500500364e-05,0.020592
7200,0.000175564385031,-2.8919969281e-05,0.02059486
7201,0.000176485894622,-2.28548241485e-05,0.02059772
7202,0.000177198730334,-1.67614887568e-05,0.02060058
7203,0.000177693110447,-1.06466092542e-05,0.02060344
7204,0.000177970760404,-4.51802516838e-06,0.0206063
7205,0.000178039412512,1.61629477837e-06,0.02060916
7206,0.000177899023062,7.74929043552e-06,0.02061202
7207,0.000177549784901,1.38739060452e-05,0.02061488
7208,0.000176992127065,1.9983098111e-05,0.02061774
7209,0.000176226714148,2.60698432456e-05,0.0206206
7210,0.000175254445416,3.21271459904e-05,0.02062346
7211,0.000174070289787,3.81466289272e-05,0.02062632
7212,0.000172672359369,4.41200932778e-05,0.02062918
7213,0.000171068338041,5.00414721938e-05,0.02063204
7214,0.000169263750714,5.5904697463e-05,0.0206349
7215,0.000167260701166,6.17030470933e-05,0.02063776
7216,0.00016506151637,6.74298750287e-05,0.02064062
7217,0.000162668743759,7.30786184983e-05,0.02064348
7218,0.000160085148253,7.86428052652e-05,0.02064634
7219,0.000157313094006,8.41157223234e-05,0.0206492
7220,0.000154347405803,8.9486102006e-05,0.02065206
7221,0.000151193363276,9.47481299334e-05,0.02065492
7222,0.000147862331849,9.98997374126e-05,0.02065778
7223,0.000144358158745,0.000104935039911,0.02066064
7224,0.000140684883363,0.00010984828831,0.0206635
7225,0.000136846733164,0.000114633874185,0.02066636
7226,0.000132848120387,0.000119286333763,0.02066922
7227,0.000128693636498,0.000123800354809,0.02067208
7228,0.000124384181987,0.000128166717067,0.02067494
7229,0.000119922132387,0.000132377018572,0.0206778
7230,0.000115316842287,0.000136430064281,0.02068066
7231,0.000110576678164,0.000140324291772,0.02068352
7232,0.000105707079292,0.000144055275678,0.02068638
7233,0.000100713628228,0.000147618775869,0.02068924
7234,9.56020452131e-05,0.000151010741613,0.0206921
7235,9.03781818624e-05,0.000154227315993,0.02069496
7236,8.50480119552e-05,0.00015726484164,0.02069782
7237,7.96130298605e-05,0.000160110417082,0.02070068
7238,7.40805670139e-05,0.000162761640555,0.02070354
7239,6.84615085617e-05,0.000165223588333,0.0207064
7240,6.27622778513e-05,0.000167493484692,0.02070926
7241,5.69893855167e-05,0.000169568770418,0.02071212
7242,5.11494222234e-05,0.000171447105502,0.02071498
7243,4.52490513316e-05,0.000173126371584,0.02071784
7244,3.92950014878e-05,0.000174604674158,0.0207207
7245,3.32931991335e-05,0.000175875523257,0.02072356
7246,2.72500663e-05,0.000176932464625,0.02072642
7247,2.11739416904e-05,0.000177779120819,0.02072928
7248,1.50727633742e-05,0.000178419394283,0.02073214
7249,8.9534766746e-06,0.000178852589932,0.020735
7250,2.82304364172e-06,0.000179078244633,0.02073786
7251,-3.31156222066e-06,0.000179096127339,0.02074072
7252,-9.44336531686e-06,0.000178906239436,0.02074358
7253,-1.55653956515e-05,0.000178508814603,0.02074644
7254,-2.16694273987e-05,0.000177894617783,0.0207493
7255,-2.77479704136e-05,0.000177064893958,0.02075216
7256,-3.37946895187e-05,0.000176029317214,0.02075502
7257,-3.98027854925e-05,0.00017478971148,0.02075788
7258,-4.57654438646e-05,0.000173347514904,0.02076074
7259,-5.16759035558e-05,0.00017170439121,0.0207636
7260,-5.75274642858e-05,0.000169862227721,0.02076646
7261,-6.33134928908e-05,0.000167823133543,0.02076932
7262,-6.90257783977e-05,0.000165585588457,0.02077218
7263,-7.46551549001e-05,0.000163147004163,0.02077504
7264,-8.01964645877e-05,0.000160514477236,0.0207779
7265,-8.56454737896e-05,0.000157696178639,0.02078076
7266,-9.09960246925e-05,0.000154695330961,0.02078362
7267,-9.62420716161e-05,0.000151515358842,0.02078648
7268,-0.000101377687581,0.000148159885084,0.02078934
7269,-0.000106397070741,0.000144632726551,0.0207922
7270,-0.000111294550676,0.000140937889856,0.02079506
7271,-0.000116058674598,0.000137072702608,0.02079792
7272,-0.000120683399046,0.000133041692384,0.02080078
7273,-0.000125168406468,0.000128855983706,0.02080364
7274,-0.000129509424718,0.00012452128979,0.0208065
7275,-0.000133701569604,0.000120042532318,0.02080936
7276,-0.000137740123895,0.000115424791633,0.02081222
7277,-0.00014162054248,0.000110673301073,0.02081508
7278,-0.000145338458567,0.000105793439463,0.02081794
7279,-0.000148886782502,0.000100788805161,0.0208208
7280,-0.000152255821448,9.56617979798e-05,0.02082366
7281,-0.000155444721485,9.04208565869e-05,0.02082652
7282,-0.000158454934129,8.50754545682e-05,0.02082938
7283,-0.000161283093328,7.96316375134e-05,0.02083224
7284,-0.000163926036272,7.40955577408e-05,0.0208351
7285,-0.000166380806714,6.84734675033e-05,0.02083796
7286,-0.000168644658075,6.27717120908e-05,0.02084082
7287,-0.000170715056323,5.69967228397e-05,0.02084368
7288,-0.000172581656328,5.11527121862e-05,0.02084654
7289,-0.00017424115355,4.52465136679e-05,0.0208494
7290,-0.000175698860223,3.92874238692e-05,0.02085226
7291,-0.00017695492292,3.32827188194e-05,0.02085512
7292,-0.000178007959146,2.72391620712e-05,0.02085798
7293,-0.000178856811545,2.11635578482e-05,0.02086084
7294,-0.000179500549026,1.50627441275e-05,0.0208637
7295,-0.000179938467845,8.94358308234e-06,0.02086656
7296,-0.000180167312132,2.8129414565e-06,0.02086942
7297,-0.000180179524175,-3.32192045665e-06,0.02087228
7298,-0.000179978471039,-9.45350764501e-06,0.02087514
7299,-0.000179571152312,-1.55746990449e-05,0.020878
7300,-0.00017895805888,-2.16786229947e-05,0.02088086
7301,-0.000178139908639,-2.77584296353e-05,0.02088372
7302,-0.00017711764556,-3.38072983525e-05,0.02088658
7303,-0.000175892438529,-3.9818445182e-05,0.02088944
7304,-0.000174465679933,-4.57851301686e-05,0.0208923
7305,-0.00017283168926,-5.1698406656e-05,0.02089516
7306,-0.000170990684328,-5.75505692461e-05,0.02089802
7307,-0.000168951665562,-6.33366101927e-05,0.02090088
7308,-0.00016671931118,-6.90507096179e-05,0.02090374
7309,-0.000164296151751,-7.46864771163e-05,0.0209066
7310,-0.000161684927043,-8.02376110653e-05,0.02090946
7311,-0.000158888582918,-8.56979054138e-05,0.02091232
7312,-0.000155910268005,-9.10612563617e-05,0.02091518
7313,-0.000152751583164,-9.63205391919e-05,0.02091804
7314,-0.000149409503569,-0.000101465173108,0.0209209
7315,-0.000145890477374,-0.000106490456146,0.02092376
7316,-0.00014220474945,-0.000111394586011,0.02092662
7317,-0.000138356467509,-0.000116172099791,0.02092948
7318,-0.000134349956332,-0.000120817675905,0.02093234
7319,-0.000130189712944,-0.000125326139813,0.0209352
7320,-0.00012588040164,-0.00012969246953,0.02093806
7321,-0.000121426848829,-0.000133911800975,0.02094092
7322,-0.000116829613246,-0.000137974103428,0.02094378
7323,-0.000112092552073,-0.000141872482054,0.02094664
7324,-0.000107225567933,-0.000145607256296,0.0209495
7325,-0.00010223613378,-0.00014917657644,0.02095236
7326,-9.71298337498e-05,-0.000152576486728,0.02095522
7327,-9.19123779792e-05,-0.000155803218748,0.02095808
7328,-8.65895963527e-05,-0.000158853195396,0.02096094
7329,-8.11674321256e-05,-0.000161723034619,0.0209638
7330,-7.56513715893e-05,-0.000164408289079,0.02096666
7331,-7.00442955742e-05,-0.000166897772469,0.02096952
7332,-6.43539276944e-05,-0.000169190585103,0.02097238
7333,-5.85900675936e-05,-0.000171291350541,0.02097524
7334,-5.27591431379e-05,-0.000173197761805,0.0209781
7335,-4.68676530456e-05,-0.000174907725558,0.02098096
7336,-4.09221598297e-05,-0.000176419364228,0.02098382
7337,-3.49292826785e-05,-0.0001777310179,0.02098668
7338,-2.88956905745e-05,-0.000178841245936,0.02098954
7339,-2.28273731665e-05,-0.000179742649807,0.0209924
7340,-1.67311804821e-05,-0.000180430795424,0.02099526
7341,-1.0615147115e-05,-0.000180910811923,0.02099812
7342,-4.48660460879e-06,-0.000181185818632,0.02100098
7343,1.6476389133e-06,-0.000181255541847,0.02100384
7344,7.78077175052e-06,-0.000181119932145,0.0210067
7345,1.39059859605e-05,-0.000180779164296,0.02100956
7346,2.00164846855e-05,-0.000180233636941,0.02101242
7347,2.61053819912e-05,-0.000179483289969,0.02101528
7348,3.21641039247e-05,-0.000178519558056,0.02101814
7349,3.81856288926e-05,-0.000177345360823,0.021021
7350,4.41643593602e-05,-0.00017597049209,0.02102386
7351,5.00936761388e-05,-0.000174396508551,0.02102672
7352,5.59670165131e-05,-0.000172625183278,0.02102958
7353,6.17778812568e-05,-0.000170658503677,0.02103244
7354,6.7519841575e-05,-0.000168498669224,0.0210353
7355,7.3186545966e-05,-0.000166148088971,0.02103816
7356,7.8769283017e-05,-0.000163604432133,0.02104102
7357,8.42596010127e-05,-0.00016086699655,0.02104388
7358,8.96533347224e-05,-0.000157943958948,0.02104674
7359,9.49463041469e-05,-0.000154842455329,0.0210496
7360,0.000100132672088,-0.000151565942972,0.02105246
7361,0.000105206719522,-0.000148118068096,0.02105532
7362,0.000110162851661,-0.000144502661845,0.02105818
7363,0.000114995603867,-0.000140723736062,0.02106104
7364,0.000119699647437,-0.000136785478886,0.0210639
7365,0.000124262667601,-0.000132684768175,0.02106676
7366,0.000128680024529,-0.000128427455758,0.02106962
7367,0.000132952743136,-0.000124025233058,0.02107248
7368,0.000137076132196,-0.000119482981877,0.02107534
7369,0.000141045664378,-0.000114805734029,0.0210782
7370,0.000144856980985,-0.000109998665867,0.02108106
7371,0.000148505896509,-0.000105067092652,0.02108392
7372,0.000151988403005,-0.000100016462791,0.02108678
7373,0.000155296537146,-9.48498837723e-05,0.02108964
7374,0.000158422193608,-8.95709206548e-05,0.0210925
7375,0.00016136586666,-8.41884003757e-05,0.02109536
7376,0.000164128437037,-7.87108801947e-05,0.02109822
7377,0.000166706891408,-7.3144405662e-05,0.02110108
7378,0.00016909841705,-6.74951160273e-05,0.02110394
7379,0.000171300404424,-6.17692382271e-05,0.0211068
7380,0.00017331045001,-5.5973079893e-05,0.02110966
7381,0.000175126358763,-5.01130225311e-05,0.02111252
7382,0.000176736789813,-4.41932616861e-05,0.02111538
7383,0.000178140281557,-3.82209985659e-05,0.02111824
7384,0.000179343512671,-3.22053429593e-05,0.0211211
7385,0.000180345778736,-2.6153071502e-05,0.02112396
7386,0.000181146008273,-2.00708381959e-05,0.02112682
7387,0.000181743348445,-1.39653268801e-05,0.02112968
7388,0.000182137165836,-7.84324409429e-06,0.02113254
7389,0.00018232704699,-1.71131192449e-06,0.0211354
7390,0.00018230868086,4.42359553535e-06,0.02113826
7391,0.000182076428752,1.05541145846e-05,0.02114112
7392,0.000181634952576,1.66731052616e-05,0.02114398
7393,0.000180990221178,2.27738856303e-05,0.02114684
7394,0.000180142973157,2.88497702054e-05,0.0211497
7395,0.000179094165142,3.48941029266e-05,0.02115256
7396,0.000177844970637,4.09002642149e-05,0.02115542
7397,0.000176396778642,4.68616779841e-05,0.02115828
7398,0.000174751192053,5.27718186012e-05,0.02116114
7399,0.000172901606571,5.86212790262e-05,0.021164
7400,0.000170849949498,6.44030093564e-05,0.02116686
7401,0.000168606245154,7.01128143194e-05,0.02116972
7402,0.000166174133458,7.57448228189e-05,0.02117258
7403,0.000163556302556,8.1292885818e-05,0.02117544
7404,0.000160755639332,8.67509469016e-05,0.0211783
7405,0.00015777522622,9.21130486416e-05,0.02118116
7406,0.000154618337826,9.73733388541e-05,0.02118402
7407,0.000151285621941,0.000102524124015,0.02118688
7408,0.000147775670154,0.000107555772634,0.02118974
7409,0.000144095810297,0.000112464520345,0.0211926
7410,0.000140255154933,0.000117248320928,0.02119546
7411,0.000136257921876,0.000121901971825,0.02119832
7412,0.000132108495383,0.000126420412192,0.02120118
7413,0.00012781142141,0.000130798728167,0.02120404
7414,0.000123371402704,0.000135032157982,0.0212069
7415,0.000118793293737,0.000139116096905,0.02120976
7416,0.000114077033066,0.000143039633607,0.02121262
7417,0.000109227539802,0.000146797306894,0.02121548
7418,0.000104255159441,0.000150390594928,0.02121834
7419,9.91664874385e-05,0.000153817001764,0.0212212
7420,9.396708354e-05,0.000157072820128,0.02122406
7421,8.86626239826e-05,0.000160154526848,0.02122692
7422,8.32588954273e-05,0.000163058786462,0.02122978
7423,7.7761788785e-05,0.000165782454634,0.02123264
7424,7.21762427782e-05,0.000168320055766,0.0212355
7425,6.65059367115e-05,0.000170662048102,0.02123836
7426,6.07588405083e-05,0.00017280873912,0.02124122
7427,5.4943944341e-05,0.000174763872503,0.02124408
7428,4.90675796719e-05,0.000176525353173,0.02124694
7429,4.31361412221e-05,0.000178091293847,0.0212498
7430,3.71560801936e-05,0.000179460016897,0.02125266
7431,3.11338974381e-05,0.000180630055992,0.02125552
7432,2.50761365811e-05,0.000181600157514,0.02125838
7433,1.89886690832e-05,0.000182361801739,0.02126124
7434,1.28784600392e-05,0.000182912289425,0.0212641
7435,6.75334488954e-06,0.000183257911179,0.02126696
7436,6.20269433221e-07,0.000183400716096,0.02126982
7437,-5.51411337035e-06,0.000183340579454,0.02127268
7438,-1.1643151682e-05,0.000183077593012,0.02127554
7439,-1.77602017762e-05,0.000182612064775,0.0212784
7440,-2.38586350205e-05,0.000181944518546,0.02128126
7441,-2.99314883054e-05,0.000181073677465,0.02128412
7442,-3.59704395528e-05,0.000179992740993,0.02128698
7443,-4.19688762693e-05,0.000178705736513,0.02128984
7444,-4.79213553114e-05,0.00017722123589,0.0212927
7445,-5.38214409452e-05,0.000175540877143,0.02129556
7446,-5.96627556793e-05,0.000173666506121,0.02129842
7447,-6.54389869208e-05,0.000171600174433,0.02130128
7448,-7.11438935595e-05,0.000169344137178,0.02130414
7449,-7.67713124716e-05,0.000166900850457,0.021307
7450,-8.23120531247e-05,0.000164266904499,0.02130986
7451,-8.77584914834e-05,0.000161443076064,0.02131272
7452,-9.31071908267e-05,0.000158438394164,0.02131558
7453,-9.8353680676e-05,0.000155258847478,0.02131844
7454,-0.000103492310079,0.000151907896018,0.0213213
7455,-0.00010851754476,0.000148389180518,0.02132416
7456,-0.000113423972847,0.000144706518509,0.02132702
7457,-0.000118206310457,0.000140863900222,0.02132988
7458,-0.000122858485902,0.000136864481368,0.02133274
7459,-0.000127369358339,0.000132706422715,0.0213356
7460,-0.000131735183271,0.000128396268788,0.02133846
7461,-0.000135956384274,0.000123944594896,0.02134132
7462,-0.000140028434445,0.000119356221692,0.02134418
7463,-0.000143946966703,0.000114636112854,0.02134704
7464,-0.000147707778245,0.000109789369819,0.0213499
7465,-0.000151306834851,0.000104821226361,0.02135276
7466,-0.000154740274721,9.9737043479e-05,0.02135562
7467,-0.000157999129398,9.45392115532e-05,0.02135848
7468,-0.000161076759979,8.92320570578e-05,0.02136134
7469,-0.000163974672442,8.38247473715e-05,0.0213642
7470,-0.00016669282909,7.83250245409e-05,0.02136706
7471,-0.000169228333574,7.27388171629e-05,0.02136992
7472,-0.000171578483797,6.70721430589e-05,0.02137278
7473,-0.000173740774607,6.1331102947e-05,0.02137564
7474,-0.000175712900293,5.55218740335e-05,0.0213785
7475,-0.00017749210042,4.96505281217e-05,0.02138136
7476,-0.000179067284362,4.3721255344e-05,0.02138422
7477,-0.000180438306298,3.7741425042e-05,0.02138708
7478,-0.000181611763858,3.17198710842e-05,0.02138994
7479,-0.000182586428936,2.56630632176e-05,0.0213928
7480,-0.000183361283708,1.95775059136e-05,0.02139566
7481,-0.000183935521558,1.34697315786e-05,0.02139852
7482,-0.000184308547796,7.34629374189e-06,0.02140138
7483,-0.000184479980146,1.21376022638e-06,0.02140424
7484,-0.000184444222762,-4.92109450365e-06,0.0214071
7485,-0.000184197239077,-1.10510799941e-05,0.02140996
7486,-0.000183744684004,-1.71692744711e-05,0.02141282
7487,-0.000183091265067,-2.32691550894e-05,0.02141568
7488,-0.000182237712255,-2.93441918405e-05,0.02141854
7489,-0.000181184966044,-3.53878833345e-05,0.0214214
7490,-0.000179934176288,-4.13937635331e-05,0.02142426
7491,-0.000178486700906,-4.73554084409e-05,0.02142712
7492,-0.000176844104351,-5.32664427479e-05,0.02142998
7493,-0.000174998548489,-5.91172109387e-05,0.02143284
7494,-0.000172953351997,-6.49012823594e-05,0.0214357
7495,-0.000170719366542,-7.06149171727e-05,0.02143856
7496,-0.000168299010018,-7.62520195909e-05,0.02144142
7497,-0.000165694895274,-8.18065765979e-05,0.02144428
7498,-0.000162909827281,-8.72726641293e-05,0.02144714
7499,-0.000159946800116,-9.26444531572e-05,0.02145
7500,-0.000156808993751,-9.79162156721e-05,0.02145286
7501,-0.0001534958618,-0.000103079647169,0.02145572
7502,-0.000150007198441,-0.000108126130105,0.02145858
